0.104,0.033,1.004
0.096,0.034,1.002
0.106,0.031,0.997
0.111,0.030,1.007
0.108,0.033,0.995
0.110,0.029,1.003
0.109,0.026,1.009
0.104,0.032,0.999
0.104,0.029,1.011
0.108,0.031,0.994
0.102,0.035,1.006
0.138,-0.571,1.363
0.120,0.021,0.889
0.126,0.146,1.050
0.070,0.287,1.159
0.061,0.095,0.987
0.093,0.130,0.939
0.104,0.021,1.043
-0.009,0.003,1.030
0.252,-0.053,0.937
-0.048,0.262,1.205
-0.035,0.512,0.771
-0.128,0.500,0.101
-0.375,0.475,1.093
-0.381,0.641,1.307
-0.708,0.869,0.559
-0.848,0.744,0.553
-1.274,0.866,0.646
-1.500,1.087,0.747
-1.329,1.188,0.597
-0.666,1.156,0.520
0.200,0.712,0.157
0.331,0.717,0.350
-0.128,0.741,0.650
-1.199,-0.264,0.888
-0.954,0.509,0.386
-0.086,-0.016,0.352
-0.793,0.253,0.336
-0.855,0.288,0.484
-0.281,0.309,0.123
-0.808,0.554,0.245
-0.658,0.530,0.187
-1.206,0.547,0.538
-0.957,0.606,0.617
-0.887,0.497,0.649
-0.954,0.294,0.664
-0.886,0.234,0.525
-0.475,0.454,0.065
0.200,0.131,0.440
-1.252,-0.305,0.997
-0.959,0.040,0.805
-0.539,-0.221,0.419
-0.613,-0.144,0.390
-0.875,0.089,0.586
-0.859,0.198,0.550
-0.731,0.342,0.453
-0.739,0.268,0.449
-0.928,0.180,0.480
-0.890,0.026,0.438
-1.033,-0.073,0.506
-0.984,-0.165,0.483
-0.940,-0.156,0.508
1.173,-0.377,1.587
-2.000,0.143,0.387
-1.394,-0.197,-0.588
-0.424,-0.121,-0.393
-0.381,-0.056,0.297
-0.967,-0.127,0.738
-0.729,-0.941,0.895
-0.741,-0.256,0.419
-0.968,-0.096,0.319
-0.980,-0.035,0.052
-0.999,-0.038,-0.030
-1.138,0.066,0.032
-0.865,0.015,0.259
-0.831,0.111,0.530
-0.848,0.082,0.671
-0.697,0.110,0.466
-0.831,-0.178,0.295
-1.137,-0.153,0.222
-0.660,0.040,0.055
-0.670,0.441,0.271
-0.898,0.692,0.458
-0.580,0.412,0.568
-0.556,0.226,0.456
-0.383,0.076,0.326
-0.767,0.041,0.708
-0.675,0.044,0.469
-0.959,0.111,-0.326
-1.454,1.281,0.728
-0.613,1.604,1.145
-0.547,1.085,1.146
-1.311,-0.100,0.428
-0.976,-0.584,0.056
-1.021,-0.367,-0.136
-0.901,-0.421,0.106
-0.815,-0.333,1.084
-0.535,0.144,0.804
-0.404,0.260,0.956
-0.716,0.073,0.908
-0.566,0.199,0.518
-0.762,0.417,0.599
-1.287,0.289,0.504
-1.055,0.353,0.938
-0.777,0.168,0.702
-0.946,-0.362,0.706
-1.548,0.005,1.424
-0.777,0.121,0.805
-0.679,0.354,0.173
-1.643,1.882,0.757
-1.041,0.306,-0.146
-0.733,-0.153,0.550
-0.753,0.168,0.714
-0.723,0.669,-0.411
-0.937,0.405,-0.176
-1.000,0.647,0.065
-0.699,0.363,-0.069
-1.024,0.729,-0.310
-1.316,0.586,-0.692
-0.949,0.326,-0.351
-0.730,0.175,-0.695
-1.649,-0.079,-0.459
-0.790,0.060,-0.132
-0.691,-0.063,0.333
-0.985,0.413,0.275
-1.050,0.373,-0.271
-1.077,-0.248,1.066
-1.213,-0.278,-0.659
-0.925,-0.713,-0.143
-0.947,0.355,0.003
-1.646,0.200,-0.377
-1.101,-0.295,-0.534
-1.044,-0.323,-0.641
-0.850,-0.056,-0.332
-0.978,0.502,0.146
-0.989,0.114,0.407
-0.800,-0.022,0.049
-0.654,0.126,-0.755
-0.895,0.041,-0.289
-1.039,-0.791,0.171
-1.196,-0.178,-0.064
-1.187,0.124,-0.537
-0.783,-0.411,-0.191
-1.156,0.018,-0.348
-1.532,0.421,-0.479
-0.276,1.271,0.236
-0.923,-0.107,-0.340
-1.415,-0.515,-0.575
-1.238,-0.331,0.130
-1.043,-0.214,-0.095
-1.107,-0.471,-0.159
-0.950,-0.631,0.272
-0.773,-0.037,-0.274
-1.096,0.385,-1.003
-0.970,-0.100,-0.082
-0.729,-0.101,-0.189
-1.294,-0.064,-0.164
-1.377,-0.546,-0.311
-0.919,-0.354,-0.365
-0.673,-0.898,-0.759
-0.828,-0.557,-0.600
-0.683,0.402,-0.161
-0.715,0.157,-0.293
-0.804,-0.465,-0.334
-0.751,-0.644,-0.623
-0.765,-0.329,-0.568
-0.693,-0.233,-0.548
-0.826,-0.011,-0.488
-0.844,-0.069,-0.443
-0.857,-0.453,-0.160
-0.776,-0.544,-0.064
-1.008,-0.379,-0.354
-0.863,-0.052,-0.438
-0.867,-0.195,-0.085
-0.941,-0.346,-0.109
-0.798,-0.327,-0.043
-1.176,0.114,-0.592
-1.297,0.219,-0.603
-1.145,-0.220,-0.039
-1.019,-0.488,-0.243
-0.929,-0.378,-0.196
-0.927,-0.058,-0.233
-1.085,-0.501,-0.179
-0.845,-0.569,-0.219
-0.994,-0.400,-0.038
-0.832,-0.354,-0.204
-0.774,-0.284,-0.285
-0.947,-0.361,-0.183
-0.985,-0.167,-0.229
-0.987,-0.230,-0.045
-1.087,-0.186,-0.211
-0.947,-0.298,-0.251
-0.846,-0.534,-0.283
-0.784,-0.550,-0.344
-0.809,-0.362,-0.340
-0.800,0.017,-0.342
-0.750,-0.046,-0.354
-0.821,-0.421,-0.423
-0.802,-0.480,-0.410
-0.890,-0.394,-0.394
-0.810,-0.659,-0.231
-0.941,-0.696,-0.113
-0.909,-0.384,-0.261
-0.950,-0.389,-0.133
-1.131,-0.424,-0.239
-1.187,-0.458,-0.153
-0.960,-0.395,-0.321
-0.879,-0.321,-0.427
-0.905,-0.220,-0.363
-0.852,0.092,-0.090
-0.864,-0.069,-0.184
-1.024,-0.203,-0.710
-0.928,-0.192,-0.330
-1.018,-0.034,-0.244
-0.922,-0.264,-0.313
-0.822,-0.392,-0.146
-0.898,-0.626,-0.038
-0.943,-0.552,-0.063
-0.957,-0.301,-0.064
-1.155,-0.120,-0.237
-0.760,0.234,-0.109
-0.779,-0.293,-0.196
-0.840,-0.271,-0.078
-0.955,-0.272,-0.108
-0.993,-0.412,-0.347
-0.963,-0.331,-0.278
-0.967,-0.492,-0.255
-0.826,-0.485,-0.356
-0.950,-0.448,-0.545
-0.940,-0.155,-0.375
-0.820,-0.183,-0.344
-0.911,-0.341,-0.352
-0.947,-0.299,-0.319
-0.915,-0.206,-0.286
-0.887,-0.546,-0.116
-0.862,-0.423,-0.328
-0.896,-0.233,-0.267
-0.818,-0.235,-0.205
-0.812,-0.144,-0.289
-0.835,-0.177,-0.221
-0.851,-0.187,-0.125
-0.856,-0.291,-0.203
-0.907,-0.234,-0.277
-0.792,-0.288,-0.077
-0.911,-0.234,-0.016
-1.010,-0.244,-0.139
-1.179,-0.380,-0.089
-1.072,-0.475,0.051
-1.021,-0.424,-0.145
-1.002,-0.547,-0.146
-0.916,-0.608,-0.284
-0.855,-0.386,-0.127
-0.941,-0.185,-0.200
-0.939,0.071,-0.336
-0.901,-0.047,-0.333
-0.895,-0.086,-0.207
-0.964,-0.099,-0.271
-0.980,-0.195,-0.328
-1.032,-0.278,-0.236
-0.955,-0.316,0.100
-1.107,-0.264,-0.171
-1.043,-0.216,-0.098
-1.094,-0.263,-0.091
-1.056,-0.125,-0.380
-0.965,0.004,-0.183
-0.918,0.053,-0.236
-0.203,-0.656,-0.345
-0.938,-0.364,-0.373
-0.774,-0.339,-0.337
-0.790,-0.317,-0.115
-0.929,-0.150,-0.082
-0.909,-0.217,-0.252
-0.985,-0.285,-0.330
-1.036,-0.107,-0.217
-1.027,-0.147,-0.293
-1.005,-0.306,-0.236
-0.938,-0.212,-0.256
-0.944,-0.180,-0.142
-0.848,-0.193,-0.086
-0.867,-0.182,-0.109
-0.911,-0.179,-0.131
-0.984,-0.161,-0.049
-1.087,-0.148,-0.113
-1.119,-0.143,-0.257
-1.122,-0.116,-0.209
-1.111,-0.180,-0.285
-1.158,-0.199,-0.366
-1.030,-0.202,-0.235
-0.940,-0.214,-0.285
-0.839,-0.213,-0.177
-0.825,-0.210,-0.155
-0.914,-0.213,-0.177
-0.979,-0.066,-0.215
-0.914,0.054,-0.394
-0.912,-0.312,-0.168
-0.993,-0.409,-0.386
-1.013,-0.279,-0.373
-0.955,-0.213,-0.327
-0.980,-0.373,-0.250
-0.932,-0.260,-0.174
-0.854,-0.181,-0.209
-0.837,-0.403,-0.219
-0.918,-0.223,-0.242
-0.799,-0.133,-0.204
-0.802,-0.142,-0.283
-0.773,-0.165,-0.390
-0.837,-0.252,-0.131
-0.741,-0.353,-0.073
-0.909,-0.431,-0.205
-0.919,-0.342,-0.072
-0.855,-0.215,-0.203
-1.028,-0.158,-0.263
-1.021,-0.247,-0.200
-1.055,-0.331,-0.180
-0.966,-0.479,-0.435
-1.002,-0.604,-0.729
-0.993,-0.473,-0.351
-0.960,-0.399,-0.327
-1.099,-0.646,-0.235
-1.091,-0.698,-0.520
-0.990,-0.676,-0.530
-0.700,-0.641,-0.267
-0.782,-0.429,-0.161
-1.042,-0.307,-0.324
-0.989,-0.428,-0.226
-0.839,-0.749,-0.120
-0.836,-0.769,-0.261
-0.888,-0.446,-0.090
-0.561,-0.618,-0.044
-0.708,-0.750,-0.383
-0.853,-0.400,-0.272
-0.706,0.001,0.004
-0.703,-0.484,0.020
-0.997,-0.735,-0.286
-1.013,-0.334,-0.292
-0.904,-0.099,0.046
-0.892,-0.265,-0.178
-1.010,-0.197,-0.231
-1.220,-0.161,-0.107
-1.225,-0.036,0.104
-1.216,-0.301,-0.046
-1.164,-0.099,-0.202
-1.012,-0.285,-0.066
-0.838,-0.327,-0.344
-0.938,-0.141,-0.369
-1.097,0.051,-0.221
-0.759,-0.109,-0.052
-0.680,0.029,-0.113
-0.954,0.029,-0.355
-1.092,-0.063,-0.309
-0.961,0.061,-0.198
-0.903,-0.062,-0.178
-0.961,-0.300,-0.318
-0.998,-0.220,-0.243
-0.954,-0.139,-0.266
-0.990,-0.197,-0.395
-0.923,-0.348,-0.214
-0.893,-0.364,-0.122
-0.939,-0.372,-0.187
-0.799,-0.561,-0.214
-0.917,-0.505,-0.335
-1.013,-0.272,-0.228
-0.948,-0.292,-0.120
-0.922,-0.529,-0.267
-0.900,-0.376,-0.350
-0.970,-0.271,-0.314
-0.905,-0.326,-0.292
-0.786,-0.213,-0.191
-0.718,-0.130,-0.129
-0.853,-0.097,-0.158
-0.878,-0.218,-0.029
-0.938,-0.277,-0.053
-0.834,-0.213,-0.006
-0.907,-0.194,-0.006
-0.874,-0.192,0.042
-0.871,-0.110,0.119
-0.938,-0.009,0.036
-2.000,-0.682,-0.249
-1.087,-0.173,0.097
-1.108,-0.198,0.191
-1.191,-0.346,0.138
-1.261,-0.300,0.050
-1.381,-0.047,0.012
-1.156,-0.182,0.028
-1.077,-0.367,-0.111
-1.140,-0.182,-0.154
-1.115,-0.022,0.056
-1.066,-0.161,0.084
-1.103,-0.245,-0.021
-1.116,-0.258,-0.072
-1.110,-0.228,0.020
-1.050,-0.289,-0.050
-0.911,-0.228,-0.050
-0.719,-0.153,0.095
-0.822,-0.115,0.113
-0.926,-0.066,0.032
-0.948,-0.035,-0.109
-0.832,-0.219,0.068
-0.853,-0.104,-0.125
-0.971,-0.169,-0.082
-0.923,-0.261,-0.208
-0.823,-0.182,-0.166
-0.898,-0.107,-0.063
-0.782,-0.073,-0.126
-0.850,-0.088,-0.259
-0.815,-0.040,-0.260
-0.834,-0.006,-0.216
-0.957,0.011,-0.129
-1.123,-0.384,0.001
-0.823,-0.583,-0.199
-1.014,-0.705,-0.230
-1.107,-0.531,-0.354
-1.089,-0.145,-0.440
-1.140,-0.109,-0.441
-1.187,-0.166,-0.599
-1.161,-0.119,-0.368
-0.962,-0.265,-0.142
-0.852,-0.539,-0.137
-0.823,-0.556,-0.019
-0.732,-0.441,0.020
-0.808,-0.362,0.001
-1.049,-0.275,-0.038
-1.103,-0.069,-0.146
-1.155,-0.206,0.039
-1.282,-0.362,-0.016
-1.225,-0.291,-0.166
-1.216,-0.065,-0.209
-1.137,-0.154,-0.244
-1.013,-0.425,-0.232
-0.955,-0.438,-0.090
-0.984,-0.255,-0.203
-0.989,-0.171,-0.298
-0.929,-0.208,-0.203
-0.882,-0.206,-0.082
-0.958,-0.181,-0.141
-1.014,-0.274,-0.367
-0.920,-0.425,-0.438
-0.794,-0.766,0.119
-0.823,-0.280,-0.271
-0.710,-0.070,-0.253
-0.898,-0.305,-0.439
-0.785,-0.133,-0.228
-0.747,0.053,-0.110
-0.747,-0.069,-0.226
-0.914,-0.292,-0.294
-0.891,-0.206,-0.070
-0.979,-0.355,-0.008
-0.986,-0.367,-0.036
-0.978,-0.397,-0.127
-0.974,-0.457,-0.031
-1.046,-0.438,-0.134
-1.056,-0.276,-0.271
-1.132,-0.348,-0.422
-1.059,-0.367,-0.332
-1.099,-0.376,-0.381
-1.104,-0.182,-0.527
-0.927,-0.075,-0.546
-0.942,0.063,-0.194
-1.188,-0.123,-0.263
-1.340,-0.571,-0.239
-1.147,-0.286,-0.251
-0.799,0.067,-0.479
-0.989,0.134,-0.418
-0.872,-0.457,-0.212
-0.628,0.023,-0.217
-0.666,-0.062,-0.349
-0.754,-0.216,-0.097
-0.741,-0.229,-0.054
-0.784,-0.277,-0.023
-0.785,-0.189,-0.031
-0.841,-0.078,-0.053
-0.935,-0.041,-0.057
-0.961,-0.091,0.047
-1.057,-0.051,-0.043
-1.137,-0.061,-0.064
-0.960,-0.010,-0.182
-1.115,-0.280,-0.348
-1.097,-0.361,-0.271
-1.044,-0.007,-0.218
-1.092,-0.163,-0.353
-0.938,-0.135,-0.238
-0.875,0.004,-0.371
-0.896,-0.272,-0.266
-0.943,-0.434,-0.398
-0.925,-0.337,-0.311
-0.807,-0.155,-0.222
-0.812,-0.186,-0.212
-0.975,-0.322,-0.194
-0.816,-0.175,-0.176
-0.801,-0.135,-0.165
-0.758,-0.226,-0.105
-0.888,-0.290,-0.080
-0.949,-0.198,-0.040
-0.993,-0.142,-0.063
-1.008,-0.124,-0.087
-1.074,-0.203,-0.129
-1.134,-0.306,-0.159
-1.112,-0.346,-0.222
-1.254,-0.525,-0.205
-1.179,-0.645,-0.221
-0.990,-0.493,-0.310
-0.982,-0.299,-0.431
-1.023,-0.220,-0.354
-1.044,-0.281,-0.100
-1.249,-0.566,-0.073
-1.013,-0.451,-0.187
-0.960,-0.094,-0.582
-1.098,0.124,-0.437
-0.963,-0.307,-0.200
-0.849,-0.492,-0.193
-0.771,-0.207,-0.228
-0.605,-0.045,-0.236
-0.638,-0.289,-0.404
-0.554,-0.105,-0.255
-0.648,-0.074,-0.136
-0.713,-0.111,-0.106
-0.836,-0.100,-0.125
-0.994,-0.113,-0.036
-1.057,-0.106,0.017
-1.198,-0.227,-0.077
-1.211,-0.265,0.022
-1.267,-0.144,-0.088
-1.131,-0.213,-0.115
-1.054,-0.334,-0.010
-1.000,-0.481,-0.224
-1.017,-0.485,-0.223
-1.122,-0.363,-0.090
-1.029,-0.237,-0.120
-1.098,-0.413,-0.021
-1.016,-0.402,-0.145
-1.137,-0.079,-0.290
-0.995,-0.212,-0.293
-0.853,-0.264,-0.084
-0.798,-0.091,-0.120
-0.779,-0.118,-0.199
-0.788,-0.271,-0.217
-0.739,-0.164,-0.186
-0.751,-0.165,-0.239
-0.859,-0.063,-0.205
-0.915,-0.177,-0.162
-0.930,-0.348,-0.213
-1.006,-0.476,-0.142
-0.954,-0.364,-0.275
-1.012,-0.426,-0.235
-1.016,-0.661,-0.226
-1.116,-0.682,-0.227
-0.924,-0.370,-0.272
-0.967,-0.146,-0.093
-1.204,-0.202,-0.108
-1.208,-0.600,-0.209
-0.936,0.323,-0.252
-1.118,0.171,-0.411
-1.301,-0.374,-0.368
-0.989,-0.332,0.066
-1.023,-0.395,-0.207
-0.748,-0.324,-0.114
-0.716,-0.225,-0.154
-0.843,-0.479,-0.246
-0.798,-0.362,-0.349
-0.797,-0.185,-0.210
-0.890,-0.230,-0.229
-0.957,-0.312,-0.281
-0.772,-0.093,-0.226
-1.001,0.021,-0.262
-1.018,-0.070,-0.246
-1.128,0.127,-0.197
-1.127,-0.010,-0.252
-1.000,0.011,-0.229
-0.935,-0.079,-0.125
-1.042,-0.162,-0.004
-1.363,0.057,0.106
-1.101,-0.401,0.544
-1.101,-0.765,0.082
-1.122,-0.380,0.086
-0.775,-0.367,0.245
-0.869,-0.094,0.007
-0.688,0.048,-0.032
-0.639,-0.035,0.133
-0.711,-0.374,-0.196
-0.930,-0.351,-0.271
-1.187,-0.235,-0.604
-0.908,-0.254,-0.481
-0.548,-0.070,-0.068
-0.058,0.101,-0.245
-0.559,0.041,-0.385
-0.671,0.179,0.205
0.275,-0.200,-0.642
-1.231,0.420,-0.173
-1.347,0.160,-0.710
-0.892,-0.328,-1.020
-0.931,-0.232,-0.485
-1.385,0.126,-0.773
-1.186,-0.220,-0.645
-1.057,-0.474,-0.660
-1.146,-0.986,-0.854
-0.662,-0.375,-0.866
-0.728,-0.848,-0.941
-0.612,-0.375,-0.958
-0.823,-0.121,0.022
0.416,-0.292,-0.204
-0.605,-0.436,-0.767
0.035,-0.329,-1.122
-0.628,0.659,-0.869
-0.083,0.768,-0.521
-0.511,0.328,-0.460
-0.912,-0.017,-0.627
-0.827,0.219,-0.759
-1.144,-0.491,-1.605
-1.424,0.719,-0.741
-0.671,0.078,-0.272
-0.558,1.474,-0.762
-0.589,1.490,-0.854
-0.869,0.052,-0.439
-0.802,-0.397,0.986
-1.240,0.686,-0.723
-0.791,0.621,-1.492
-0.621,0.908,-0.214
-0.333,0.158,0.083
-0.818,0.165,-0.185
-1.077,1.999,-0.849
-0.857,0.521,-0.760
-0.615,0.025,-0.541
-0.468,0.315,-0.375
-0.601,0.363,-0.106
-0.553,0.145,-0.086
-0.543,0.784,-0.605
-0.925,0.506,-0.511
-0.705,0.298,-0.352
-0.544,0.289,-0.074
-1.081,0.666,-0.336
-1.122,0.760,-0.424
-0.953,0.491,-0.260
-1.003,0.525,-0.702
-0.976,0.753,-0.721
-0.842,1.026,-0.798
-0.092,0.146,-0.367
-0.442,0.300,-0.207
-1.028,0.636,-1.192
-0.955,0.168,-0.593
-0.818,0.240,-0.255
-1.102,0.171,-1.257
-1.064,0.393,-0.538
-0.553,0.269,-0.703
-0.598,0.155,-0.734
-0.823,0.260,-0.456
-0.415,0.198,-0.387
-0.312,-0.038,-0.802
-0.249,0.075,-0.431
-0.410,0.120,-0.402
-0.651,0.238,-1.027
-0.633,0.178,-1.061
-0.256,0.143,-0.772
-0.641,-0.037,-1.233
-0.704,-0.026,-0.990
-0.732,0.555,-1.132
-0.817,0.018,-1.192
-0.405,-0.432,-0.907
-0.335,-0.247,-0.781
-0.649,0.138,-1.093
-0.293,-0.302,-0.949
-0.702,-0.590,-0.568
-0.312,0.487,-1.061
-0.855,-0.167,-1.299
-0.707,-0.263,-0.368
