-0.566,-0.513,-0.876
-0.772,-0.384,-0.979
-0.577,-0.448,-1.044
-1.146,-0.540,-0.778
-1.122,-0.463,-0.713
-0.905,-0.146,-0.698
-0.813,-0.249,-0.700
-0.700,-0.197,-0.529
-1.206,-0.063,-0.661
-1.112,0.221,-0.694
-0.983,0.280,-0.479
-1.279,0.873,-0.410
-1.389,0.704,0.323
-1.425,0.580,-0.134
-0.702,0.521,-0.604
-1.275,0.478,-0.469
-1.358,0.557,0.181
-0.815,0.290,0.495
-0.537,0.137,0.605
-0.527,0.015,0.549
-0.539,0.030,0.422
-0.438,0.723,-0.374
-1.547,-1.430,-0.804
-1.659,-2.000,-1.431
-0.990,-0.969,-0.847
0.222,-0.666,-0.446
-0.692,0.056,-0.409
-0.958,1.013,0.376
-0.796,0.814,0.728
-0.396,0.271,0.556
-0.282,-0.050,0.354
-0.369,-0.081,0.135
-0.617,0.264,0.169
-1.003,0.869,0.360
-0.851,0.952,0.362
-0.532,0.712,0.205
-0.626,0.728,0.199
-0.788,0.761,0.146
-0.688,0.709,-0.122
-0.864,0.658,-0.293
-1.073,0.549,-0.346
-1.092,0.276,-0.383
-1.135,-0.133,-0.284
-1.375,-0.493,-0.198
-1.189,-0.517,-0.184
-1.145,-0.478,-0.097
-1.331,-0.830,0.938
-0.611,-0.686,-0.205
-1.063,-0.067,0.525
-1.100,0.004,0.326
-1.310,0.511,-0.094
-1.212,0.524,-0.073
-1.002,0.304,-0.429
-1.386,0.473,-0.126
-1.338,0.289,-0.118
-1.247,0.248,-0.253
-1.312,0.143,-0.305
-1.130,-0.312,-0.427
-1.004,-0.692,0.044
-0.957,-0.879,0.373
-0.865,-0.876,0.504
-0.842,-0.738,0.639
-0.937,-0.646,0.870
-0.949,-0.424,0.834
-0.936,-0.110,0.561
-1.009,0.093,0.070
-1.055,0.062,-0.277
-1.037,0.071,-0.396
-0.956,0.153,-0.237
-1.056,0.174,0.055
-1.038,0.150,0.290
-1.062,0.028,0.290
-1.232,-0.056,0.360
-0.824,0.992,1.999
-0.918,-1.022,0.480
-0.481,-0.396,-0.916
-0.869,0.110,0.007
-1.264,-0.562,-0.222
-1.030,-0.239,0.105
-1.103,0.181,0.045
-1.070,0.349,0.064
-0.889,0.413,0.138
-1.041,0.084,-0.027
-1.252,0.051,-0.069
-1.290,0.167,0.166
-1.199,0.212,0.419
-0.941,0.010,0.450
-0.885,-0.098,0.421
-1.093,-0.036,0.433
-1.187,-0.003,0.313
-0.927,0.013,0.156
-0.887,-0.033,0.088
-1.167,0.057,0.182
-1.283,0.206,0.234
-0.979,0.261,0.147
-0.919,0.151,0.125
-1.083,0.048,0.165
-1.063,-0.033,0.113
-0.959,-0.070,0.028
-0.938,-0.188,0.032
-0.939,-0.327,0.075
-0.886,-0.356,0.062
-0.821,-0.316,0.041
-0.817,-0.305,0.040
-0.888,-0.301,0.057
-0.908,-0.268,0.019
-0.896,-0.259,-0.023
-0.913,-0.251,-0.032
-0.988,-0.260,-0.030
-1.070,-0.200,-0.047
-1.076,-0.105,-0.072
-1.033,-0.035,-0.047
-1.004,-0.006,0.028
-1.105,0.005,0.102
-1.208,0.111,0.154
-1.270,0.178,0.181
-1.257,0.134,0.218
-1.181,0.033,0.229
-1.023,-0.020,0.217
-0.827,-0.049,0.198
-0.750,-0.048,0.195
-0.817,-0.010,0.242
-0.896,0.087,0.215
-0.935,0.187,0.108
-0.975,0.187,0.028
-1.064,0.164,-0.032
-1.118,0.191,-0.063
-1.117,0.194,-0.026
-1.128,0.174,0.074
-1.166,0.145,0.179
-1.134,0.088,0.282
-1.021,-0.037,0.353
-0.964,-0.113,0.439
-0.971,-0.151,0.484
-1.044,-0.083,0.543
-1.133,0.030,0.550
-1.099,0.123,0.420
-0.963,0.152,0.288
-1.167,0.130,0.253
-1.493,0.291,0.247
-1.222,0.361,-0.035
-0.813,0.154,-0.191
-0.748,-0.072,-0.214
-0.798,-0.112,-0.098
-0.946,-0.220,-0.097
-0.822,-0.165,-0.163
-0.815,-0.195,-0.153
-0.938,-0.345,-0.004
-0.875,-0.386,0.092
-0.747,-0.397,0.120
-0.773,-0.392,0.212
-0.889,-0.387,0.237
-0.961,-0.304,0.179
-0.937,-0.163,0.047
-0.995,-0.159,-0.062
-1.072,-0.085,-0.153
-1.173,-0.030,-0.187
-1.158,0.103,-0.197
-1.119,0.117,-0.147
-0.995,0.045,-0.091
-0.831,-0.058,-0.067
-2.000,-0.334,-0.578
-2.000,0.011,0.685
-0.806,-0.361,0.181
-1.273,0.352,-0.218
-1.154,0.018,-0.604
-1.750,-0.060,-0.776
-1.974,-0.349,-0.522
-1.418,-0.116,-0.590
-1.253,0.706,-0.228
-1.279,1.119,0.160
-1.010,0.985,0.421
-0.676,0.526,0.624
-0.601,0.436,0.263
-0.730,0.465,0.276
-1.025,0.646,0.332
-1.116,0.668,0.364
-0.831,0.354,0.475
-0.817,0.021,0.494
-1.176,-0.441,0.516
-1.348,-0.539,0.053
-1.215,-0.335,-0.211
-1.225,-0.092,-0.107
-1.011,0.117,-0.047
-0.739,0.090,-0.039
-1.331,-0.074,0.137
-1.827,-0.133,0.040
-1.197,0.037,-0.184
-0.697,-0.238,0.134
-1.120,-0.627,0.483
-0.983,-0.700,0.600
-0.427,-0.482,0.336
-0.432,-0.454,0.193
-0.614,-0.560,0.271
-0.710,-0.330,0.154
-0.658,-0.124,-0.174
-0.816,0.025,-0.463
-1.020,0.032,-0.592
-1.016,0.000,-0.589
-1.009,0.162,-0.518
-1.157,0.445,-0.396
-1.221,0.539,-0.234
-2.000,0.503,0.424
-1.988,-0.110,0.090
-0.997,-0.752,-0.691
-1.251,0.722,-1.379
-1.281,-0.224,-1.192
-1.156,-0.187,-0.576
-1.429,-0.127,0.221
-1.232,-0.336,0.327
-1.060,0.132,0.023
-1.891,1.030,-0.358
-2.000,0.638,-0.125
-0.930,0.314,-0.149
-0.583,0.395,-0.126
-0.802,0.679,0.379
-1.026,0.958,0.371
-0.854,0.472,0.449
-0.841,0.418,0.335
-0.904,0.320,0.297
-1.127,-0.192,0.370
-1.250,-0.746,0.144
-1.220,-0.851,-0.162
-0.996,-0.493,-0.279
-0.854,-0.201,-0.134
-0.652,-0.041,-0.021
-0.414,-0.026,-0.021
-0.408,-0.131,-0.003
-1.011,-0.373,0.158
-1.341,-0.558,-0.061
-1.043,-0.353,-0.411
-1.050,-0.438,-0.029
-0.996,-0.441,0.399
-0.821,-0.381,0.449
-0.602,-0.166,0.477
-0.727,0.047,0.473
-1.011,0.012,0.534
-1.052,0.029,0.326
-0.980,0.029,0.026
-1.093,0.080,-0.095
-1.286,0.122,-0.096
-1.406,0.069,-0.001
-1.421,0.110,0.067
-1.276,0.034,0.046
-1.199,-0.099,0.077
-1.159,-0.188,0.135
-1.221,-0.149,0.149
-1.164,0.002,0.132
-0.991,0.082,0.100
-0.802,0.073,0.060
-0.602,0.040,-0.016
-0.546,0.118,-0.094
-0.725,0.279,-0.123
-1.006,0.454,-0.095
-1.005,0.438,-0.203
-0.833,0.349,-0.321
-0.771,0.261,-0.296
-0.959,0.352,-0.221
-1.131,0.542,-0.229
-0.962,0.483,-0.280
-0.904,0.337,-0.257
-1.137,0.192,-0.051
-1.249,-0.184,0.301
-1.104,-0.445,0.511
-0.963,-0.521,0.624
-1.061,-0.546,0.707
-1.261,-0.426,0.797
-1.374,-0.231,0.722
-1.432,0.013,0.570
-1.337,0.182,0.354
-1.055,0.209,0.125
-1.083,0.177,0.139
-1.498,0.218,0.400
-1.233,0.227,0.340
-0.708,0.149,0.146
-0.845,-0.212,0.374
-1.043,-0.563,0.533
-0.649,-0.470,0.307
-0.417,-0.370,0.168
-0.482,-0.570,0.213
-0.552,-0.525,0.262
-0.579,-0.385,0.104
-0.710,-0.185,-0.082
-0.929,0.010,-0.197
-0.959,-0.002,-0.192
-1.045,-0.020,-0.256
-1.155,0.021,-0.321
-1.134,0.106,-0.329
-1.188,0.158,-0.227
-1.297,0.080,-0.034
-1.280,0.022,0.051
-1.153,-0.072,0.079
-1.214,-0.181,0.160
-1.341,-0.183,0.190
-1.108,0.399,0.789
-1.518,-0.077,-0.416
-0.642,-0.606,-0.139
-1.445,0.308,-0.229
-1.008,-0.343,-0.300
-0.868,-0.180,-0.329
-1.020,0.118,-0.338
-1.101,0.059,-0.351
-1.354,0.365,-0.326
-1.352,0.692,-0.420
-1.183,0.714,-0.176
-0.938,0.630,0.084
-0.773,0.522,0.370
-0.785,0.501,0.708
-0.854,0.379,0.849
-1.069,0.226,0.904
-1.271,-0.046,0.851
-1.155,-0.362,0.527
-0.976,-0.495,0.232
-0.890,-0.522,-0.013
-1.207,-0.454,0.109
-1.492,-0.143,0.275
-0.885,0.198,-0.019
-0.632,0.185,0.052
-1.069,-0.033,0.335
-1.303,-0.218,0.356
-1.068,-0.203,0.212
-0.785,-0.066,0.191
-0.851,-0.207,0.354
-0.937,-0.371,0.452
-0.763,-0.339,0.373
-0.644,-0.140,0.243
-0.799,-0.105,0.160
-0.927,-0.007,0.070
-1.014,0.122,-0.108
-1.100,0.094,-0.280
-1.150,0.067,-0.358
-1.218,0.045,-0.333
-1.144,0.114,-0.222
-1.086,0.180,-0.070
-1.013,0.176,0.108
-0.983,0.102,0.209
-1.014,0.101,0.279
-1.062,0.080,0.312
-0.992,0.053,0.240
-0.875,0.017,0.157
-0.924,0.047,0.088
-1.113,0.206,0.104
-1.282,0.338,0.102
-1.222,0.376,0.024
-1.063,0.312,-0.093
-1.034,0.214,-0.116
-1.273,0.198,-0.570
-0.656,0.059,-0.501
-1.379,-0.060,-0.799
-1.243,0.342,-0.500
-1.105,0.469,0.222
-0.959,-0.201,0.632
-1.195,-0.361,0.665
-0.819,-0.188,0.830
-0.680,0.271,0.565
-1.055,0.514,0.580
-1.429,0.566,0.237
-1.031,0.249,-0.178
-0.810,0.087,-0.304
-1.125,0.253,-0.293
-1.652,0.482,-0.194
-1.266,0.313,-0.243
-0.825,0.064,-0.206
-0.792,-0.249,0.011
-0.791,-0.455,0.202
-0.739,-0.502,0.341
-0.704,-0.523,0.470
-0.657,-0.536,0.528
-0.545,-0.471,0.544
-0.504,-0.394,0.463
-0.647,-0.344,0.413
-0.817,-0.206,0.193
-0.987,-0.063,-0.081
-1.111,-0.017,-0.306
-1.191,0.010,-0.414
-1.224,0.080,-0.426
-1.212,0.123,-0.328
-1.122,0.104,-0.222
-0.887,0.053,-0.157
-0.911,-0.039,-0.058
-1.245,-0.067,0.128
-1.550,-0.007,0.249
-1.526,0.074,0.354
-1.163,-0.037,0.325
-0.929,-0.104,0.236
-0.900,0.000,0.179
-0.961,0.214,0.109
-1.029,0.337,0.070
-1.068,0.334,0.020
-0.988,0.252,-0.037
-0.868,0.225,-0.077
-0.770,0.182,-0.038
-0.696,0.155,0.130
-0.645,0.180,0.238
-0.677,0.235,0.308
-0.919,0.279,0.410
-0.913,0.305,0.507
-0.959,0.365,0.130
-0.880,0.396,0.012
-1.162,0.408,-0.409
-1.042,0.165,-0.338
-1.097,-0.039,-0.017
-1.357,-0.147,0.480
-1.402,0.103,0.683
-1.194,0.394,0.361
-1.407,0.294,0.120
-1.576,-0.157,0.103
-1.286,-0.425,0.164
-1.053,-0.424,0.154
-0.960,-0.333,0.331
-0.884,-0.318,0.496
-0.726,-0.311,0.505
-0.528,-0.218,0.484
-0.507,-0.107,0.400
-0.580,-0.023,0.261
-0.645,0.015,0.035
-0.708,0.001,-0.190
-0.879,-0.021,-0.359
-0.947,-0.024,-0.426
-1.048,0.014,-0.405
-1.217,0.022,-0.345
-1.213,-0.008,-0.352
-0.996,-0.053,-0.428
-0.974,-0.111,-0.450
-1.248,-0.150,-0.370
-1.360,-0.215,-0.293
-1.237,-0.071,-0.229
-1.076,0.084,0.076
-0.942,0.121,0.306
-0.879,0.263,0.302
-0.882,0.454,0.215
-0.945,0.518,0.108
-1.065,0.475,0.033
-1.227,0.401,0.046
-1.276,0.253,-0.452
-0.972,0.081,-0.198
-0.903,0.025,-0.355
-0.757,-0.146,-0.217
-0.682,-0.053,0.108
-0.709,0.183,0.229
-0.801,0.149,0.525
-0.976,0.278,0.693
-1.065,0.445,0.668
-1.042,0.390,0.443
-1.041,0.365,0.268
-1.249,0.472,0.332
-1.667,0.614,0.557
-1.660,0.539,0.439
-1.060,0.298,-0.072
-0.840,0.036,-0.301
-1.242,-0.092,-0.187
-1.199,-0.143,-0.288
-0.808,-0.159,-0.329
-0.845,-0.271,-0.108
-0.977,-0.384,0.152
-0.885,-0.381,0.213
-0.721,-0.253,0.209
-0.679,-0.204,0.236
-0.753,-0.196,0.296
-0.696,-0.135,0.185
-0.751,-0.107,0.026
-0.841,-0.061,-0.143
-0.904,-0.104,-0.237
-1.030,-0.112,-0.243
-1.061,-0.067,-0.233
-0.955,-0.065,-0.201
-1.008,-0.073,-0.168
-1.133,-0.188,-0.163
-1.287,-0.259,-0.170
-1.460,-0.244,-0.179
-1.385,-0.176,-0.037
-1.096,-0.153,0.148
-0.938,-0.020,0.226
-1.047,0.157,0.236
-1.232,0.384,0.188
-1.445,0.475,0.080
-1.440,0.381,0.021
-1.222,0.270,-0.015
-0.932,0.181,0.006
-0.738,0.068,0.073
-0.681,0.012,0.159
-0.646,0.017,0.227
-0.804,-0.054,-0.037
-0.771,0.050,0.326
-1.138,0.202,0.236
-1.177,0.356,0.185
-0.994,0.447,0.160
-0.765,0.438,-0.036
-0.823,0.380,-0.011
-1.232,0.597,0.170
-1.468,0.594,0.514
-0.941,0.273,0.272
-0.562,0.078,0.145
-1.081,0.155,0.207
-1.639,0.037,0.194
-1.218,-0.004,-0.163
-0.660,-0.233,-0.141
-0.751,-0.403,0.005
-0.942,-0.467,0.168
-0.859,-0.288,0.025
-0.815,-0.074,-0.004
-0.833,-0.089,0.117
-0.873,-0.121,0.205
-0.784,-0.122,0.110
-0.856,-0.076,-0.042
-1.004,-0.004,-0.191
-1.076,-0.022,-0.259
-1.119,-0.030,-0.255
-1.112,0.004,-0.224
-1.114,0.032,-0.183
-1.219,0.006,-0.186
-1.286,0.001,-0.263
-1.176,-0.037,-0.290
-1.096,-0.103,-0.132
-1.111,-0.070,0.038
-1.020,0.060,0.155
-0.902,0.182,0.240
-0.891,0.222,0.297
-0.974,0.249,0.281
-1.031,0.292,0.195
-1.042,0.342,0.118
-2.000,0.704,0.577
-1.377,0.384,-0.047
-0.439,0.163,-0.484
-1.081,-0.029,-0.091
-1.633,0.347,-0.186
-1.054,0.044,-0.326
-1.014,-0.033,-0.112
-1.169,-0.287,0.142
-1.228,-0.397,0.415
-1.080,-0.154,0.607
-0.972,-0.117,0.752
-0.964,-0.105,0.726
-0.991,-0.045,0.651
-1.153,0.128,0.561
-1.249,0.280,0.365
-1.034,0.179,0.028
-0.834,-0.017,-0.138
-0.898,-0.064,-0.148
-0.961,-0.009,-0.176
-0.966,0.018,-0.229
-1.041,0.003,-0.253
-0.991,-0.063,-0.271
-0.877,-0.165,-0.175
-0.857,-0.244,-0.006
-0.953,-0.254,0.137
-0.986,-0.176,0.241
-0.969,-0.063,0.360
-0.861,-0.023,0.422
-0.813,-0.019,0.361
-0.882,0.024,0.256
-0.960,0.148,0.135
-0.989,0.217,0.031
-1.134,0.171,0.014
-1.403,0.114,0.045
-1.391,0.091,0.016
-1.145,-0.007,-0.082
-1.025,-0.142,-0.048
-1.020,-0.248,0.023
-0.986,-0.220,0.044
-0.950,-0.122,0.053
-1.039,-0.007,0.129
-1.007,0.132,0.204
-1.138,0.286,0.201
-1.067,0.289,0.086
-0.887,0.219,-0.016
-0.808,0.170,-0.022
-0.874,0.233,0.058
-0.931,0.346,0.150
-0.849,0.350,0.167
-0.854,0.256,0.177
-1.012,0.153,0.232
-1.153,0.040,0.254
-1.094,-0.083,0.200
-0.995,-0.222,0.141
-0.997,-0.352,0.131
-0.990,-0.354,0.123
-0.941,-0.275,0.094
-0.953,-0.208,0.090
-1.030,-0.162,0.138
-1.043,-0.139,0.129
-0.989,-0.118,0.129
-0.984,-0.112,0.150
-0.958,-0.087,0.148
-0.912,-0.057,0.166
-0.957,-0.056,0.217
-1.103,-0.058,0.273
-1.194,-0.061,0.276
-1.217,-0.088,0.247
-1.229,-0.155,0.205
-1.151,-0.204,0.130
-1.011,-0.225,0.065
-0.970,-0.184,0.045
-1.074,-0.106,0.066
-1.179,-0.004,0.123
-1.022,0.067,0.151
-0.791,0.046,0.179
-0.618,0.021,0.173
-0.587,0.015,0.206
-0.691,0.098,0.235
-0.780,0.248,0.212
-0.823,0.305,0.145
-1.698,0.464,0.441
-0.407,-0.418,0.608
-0.873,-0.033,0.220
-0.793,-0.182,0.267
-0.796,0.101,0.129
-1.312,0.239,0.099
-1.553,-0.337,0.228
-1.293,-0.439,0.188
-1.083,-0.363,-0.030
-1.187,-0.197,-0.036
-1.206,-0.125,0.054
-1.080,-0.061,0.123
-1.028,0.062,0.182
-1.091,0.149,0.151
-1.256,0.253,0.122
-1.343,0.292,0.087
-1.277,0.209,0.047
-1.072,0.154,0.080
-0.891,0.056,0.128
-0.836,-0.070,0.229
-0.907,-0.092,0.288
-0.917,-0.103,0.268
-0.877,-0.133,0.204
-0.847,-0.184,0.168
-0.822,-0.196,0.130
-0.789,-0.140,0.108
-0.789,-0.052,0.111
-0.826,0.022,0.153
-0.848,0.078,0.188
-0.860,0.079,0.206
-0.986,0.063,0.251
-1.208,0.103,0.310
-1.289,0.128,0.316
-1.184,0.058,0.263
-1.138,-0.097,0.283
-1.240,-0.181,0.341
-1.334,-0.190,0.374
-1.489,-0.132,0.333
-1.334,0.021,0.098
-0.834,-0.014,-0.032
-0.651,-0.079,-0.024
-0.851,-0.023,0.038
-0.979,0.124,0.029
-0.780,0.211,-0.074
-0.601,0.179,-0.072
-0.598,0.033,0.021
-0.653,-0.082,0.110
-0.686,-0.081,0.128
-0.751,-0.048,0.110
-0.943,-0.016,0.092
-1.120,-0.096,0.064
-1.148,-0.211,0.027
-1.194,-0.256,-0.002
-1.228,-0.275,-0.022
-1.233,-0.231,-0.029
-1.241,-0.162,-0.005
-1.205,-0.093,0.011
-1.597,0.021,0.090
-1.156,0.132,0.125
-1.190,-0.097,0.543
-1.012,0.099,-0.068
-1.159,-0.055,0.055
-1.263,-0.176,0.009
-1.018,-0.161,-0.080
-0.908,0.003,0.006
-0.812,0.223,0.116
-0.871,0.246,0.367
-0.808,0.247,0.436
-0.646,0.240,0.320
-0.632,0.211,0.238
-0.718,0.183,0.157
-0.865,0.167,0.237
-1.051,0.226,0.363
-1.209,0.243,0.479
-1.187,0.102,0.449
-1.184,-0.078,0.368
-1.207,-0.187,0.235
-1.101,-0.114,0.069
-1.147,-0.114,0.011
-1.501,-0.023,0.016
-1.592,0.131,-0.068
-1.144,0.074,-0.070
-0.881,-0.038,0.071
-0.857,-0.158,0.342
-0.726,-0.166,0.400
-0.634,-0.060,0.394
-0.751,-0.086,0.491
-0.714,-0.237,0.425
-0.479,-0.256,0.232
-0.567,-0.260,0.141
-0.968,-0.271,0.062
-1.132,-0.125,-0.130
-1.030,-0.008,-0.255
-0.989,-0.032,-0.275
-1.068,-0.032,-0.305
-1.062,-0.057,-0.410
-1.083,-0.010,-0.479
-1.276,0.110,-0.455
-1.602,0.224,-0.243
-1.503,0.285,-0.072
-1.247,0.325,0.135
-1.003,0.175,0.370
-0.854,0.059,0.430
-0.758,0.147,0.408
-0.741,0.271,0.327
-0.813,0.281,0.257
-0.889,0.223,0.208
-0.894,0.230,0.148
-0.580,0.222,0.020
-0.828,0.274,0.073
-0.959,0.543,0.098
-0.914,0.475,-0.085
-0.914,0.245,0.021
-1.050,0.281,0.013
-1.161,0.462,0.007
-1.149,0.520,-0.006
-1.001,0.318,-0.039
-0.951,0.082,0.108
-0.969,-0.169,0.244
-1.122,-0.299,0.380
-1.359,-0.272,0.336
-1.419,-0.310,0.262
-1.165,-0.339,0.172
-1.087,-0.235,0.215
-1.121,-0.148,0.222
-0.946,0.020,0.184
-0.638,0.043,0.153
-0.517,-0.021,0.168
-0.653,-0.057,0.251
-0.828,-0.001,0.259
-0.763,0.057,0.167
-0.812,-0.028,0.140
-1.068,-0.211,0.154
-1.213,-0.319,0.068
-1.033,-0.272,-0.084
-0.834,-0.292,-0.147
-0.851,-0.294,-0.098
-0.943,-0.205,-0.115
-0.873,-0.143,-0.235
-0.852,-0.146,-0.296
-1.176,-0.122,-0.300
-1.533,0.056,-0.354
-1.586,0.241,-0.376
-1.186,0.212,-0.134
-0.937,0.126,0.104
-0.972,0.163,0.319
-0.974,0.317,0.425
-0.916,0.292,0.401
-0.854,0.152,0.313
-0.796,0.054,0.174
-0.784,0.061,0.087
-0.852,0.185,0.060
-0.966,0.251,0.090
-0.913,0.221,0.058
-1.150,0.232,0.222
-0.769,0.291,-0.393
-1.123,0.361,-0.452
-1.235,0.270,-0.173
-0.950,0.356,0.090
-0.754,0.569,0.301
-0.784,0.467,0.410
-1.051,0.324,0.493
-1.488,0.601,0.304
-1.333,0.484,0.410
-1.047,0.261,0.309
-0.949,-0.072,0.328
-0.742,-0.428,0.110
-0.427,-0.449,-0.038
-0.686,-0.340,-0.021
-0.976,-0.160,-0.047
-1.121,0.081,-0.124
-1.046,0.083,-0.216
-1.267,-0.057,-0.192
-1.219,-0.145,-0.133
-0.987,-0.157,-0.087
-1.053,-0.097,0.021
-1.131,-0.081,0.130
-0.950,-0.112,0.145
-0.794,-0.120,0.101
-0.789,-0.200,0.067
-1.124,-0.252,0.038
-1.326,-0.172,-0.126
-1.178,-0.075,-0.314
-1.195,-0.092,-0.229
-1.318,-0.054,-0.142
-1.192,0.071,-0.184
-1.025,0.219,-0.181
-1.027,0.179,-0.024
-1.004,0.135,0.136
-0.808,0.141,0.223
-0.658,0.125,0.285
-0.682,0.103,0.376
0.421,0.305,0.764
-0.277,-0.247,0.149
-1.005,-0.079,0.475
-1.197,0.146,0.255
-1.247,-0.096,0.003
-1.511,0.060,-0.056
-1.301,0.035,-0.108
-1.136,0.093,0.066
-0.946,0.277,0.304
-0.887,0.309,0.515
-1.278,0.462,0.708
-1.562,0.666,0.613
-0.920,0.238,0.157
-0.727,-0.052,0.067
-1.417,-0.188,0.364
-1.244,-0.303,0.137
-0.519,-0.217,-0.069
-0.361,-0.306,-0.039
-0.425,-0.244,0.042
-0.555,-0.152,-0.040
-0.655,-0.071,-0.254
-0.937,0.013,-0.445
-1.040,-0.038,-0.458
-1.064,-0.146,-0.312
-1.146,-0.134,-0.178
-1.114,-0.016,-0.161
-1.055,0.068,-0.121
-1.039,0.018,0.021
-0.909,-0.143,0.181
-0.896,-0.230,0.261
-1.144,-0.180,0.326
-1.406,-0.106,0.314
-1.343,-0.083,0.204
-1.236,-0.155,0.146
-1.229,-0.117,0.052
-1.134,0.026,-0.042
-0.948,0.116,-0.090
-0.877,0.080,-0.058
-0.959,0.123,0.017
-1.045,0.253,0.047
-1.024,0.309,0.081
-0.962,0.278,0.144
-0.888,0.221,0.222
-0.790,0.156,0.302
-0.777,0.225,0.393
-0.845,0.361,0.469
-1.002,0.645,0.446
-0.980,0.731,0.119
-0.804,0.501,0.037
-0.749,0.296,0.118
-0.707,0.576,0.085
-1.796,0.844,1.213
-1.498,1.167,1.185
-0.354,0.663,-0.167
-0.254,-0.114,-0.301
-0.648,-0.362,-0.123
-1.132,-0.438,0.062
-1.115,-0.010,-0.030
-1.055,-0.032,-0.002
